"","source","target","weight"
"1","fight","wedecide",29
"2","fight","choice",1
"3","fight","giving",30
"4","fight","fired",30
"5","fight","country",10
"6","fight","care",10
"7","fight","hope",30
"8","fight","day",9
"9","mikebloomberg","reelection",39
"10","mikebloomberg","mayor",45
"11","mikebloomberg","bloombergtv",36
"12","mikebloomberg","breaking",40
"13","mikebloomberg","bloomberg",2
"14","mikebloomberg","endorses",46
"15","mikebloomberg","election",2
"16","mikebloomberg","change",3
"17","mikebloomberg","sandy",4
"18","mikebloomberg","help",2
"19","mikebloomberg","obama",2
"20","mikebloomberg","via",2
"21","mikebloomberg","support",1
"22","mikebloomberg","care",1
"23","mikebloomberg","day",2
"24","mikebloomberg","tax",1
"25","mikebloomberg","love",1
"26","mikebloomberg","money",1
"27","mikebloomberg","fema",5
"28","mikebloomberg","twitter",1
"29","reelection","mayor",40
"30","reelection","bloombergtv",35
"31","reelection","breaking",40
"32","reelection","bloomberg",4
"33","reelection","endorses",44
"34","reelection","change",1
"35","reelection","help",1
"36","reelection","days",15
"37","reelection","campaign",3
"38","reelection","support",3
"39","reelection","win",6
"40","reelection","hope",1
"41","wedecide","choice",1
"42","wedecide","giving",29
"43","wedecide","fired",32
"44","wedecide","election",1
"45","wedecide","america",3
"46","wedecide","benghazi",2
"47","wedecide","obama",2
"48","wedecide","believe",11
"49","wedecide","hope",29
"50","wedecide","world",3
"51","mayor","bloombergtv",36
"52","mayor","breaking",41
"53","mayor","bloomberg",16
"54","mayor","endorses",50
"55","mayor","truthteam",2
"56","mayor","election",2
"57","mayor","change",3
"58","mayor","sandy",1
"59","mayor","help",4
"60","mayor","ohio",1
"61","mayor","obama",1
"62","mayor","via",2
"63","mayor","time",2
"64","mayor","day",2
"65","mayor","future",4
"66","powell","colin",48
"67","powell","forward",12
"68","powell","retired",27
"69","powell","choice",16
"70","powell","endorses",3
"71","powell","truthteam",11
"72","powell","election",7
"73","powell","voting",13
"74","powell","help",1
"75","powell","obama",3
"76","powell","time",1
"77","powell","support",1
"78","powell","watch",1
"79","colin","forward",12
"80","colin","retired",27
"81","colin","choice",16
"82","colin","endorses",3
"83","colin","truthteam",11
"84","colin","election",7
"85","colin","voting",12
"86","colin","obama",3
"87","colin","time",1
"88","colin","watch",1
"89","bay","wisconsin",47
"90","bay","green",52
"91","bay","giving",2
"92","bay","httpcouauonfm",25
"93","bay","day",1
"94","bay","watch",18
"95","term","forward",2
"96","term","vision",8
"97","term","truthteam",7
"98","term","via",3
"99","term","please",2
"100","term","tell",1
"101","term","moving",2
"102","term","dear",1
"103","wisconsin","forward",1
"104","wisconsin","green",47
"105","wisconsin","httpcouauonfm",25
"106","wisconsin","voting",1
"107","wisconsin","sandy",1
"108","wisconsin","real",9
"109","wisconsin","ohio",13
"110","wisconsin","campaign",11
"111","wisconsin","americans",1
"112","wisconsin","watch",18
"113","forward","vision",1
"114","forward","proudofobama",2
"115","forward","election",15
"116","forward","voting",14
"117","forward","change",4
"118","forward","america",1
"119","forward","real",1
"120","forward","help",9
"121","forward","days",9
"122","forward","country",3
"123","forward","obama",5
"124","forward","voted",1
"125","forward","american",1
"126","forward","via",2
"127","forward","time",5
"128","forward","win",7
"129","forward","day",2
"130","forward","future",14
"131","forward","moving",8
"132","forward","photo",2
"133","forward","love",1
"134","forward","watch",2
"135","green","failed",1
"136","green","giving",2
"137","green","httpcouauonfm",25
"138","green","day",1
"139","green","watch",18
"140","vision","truthteam",7
"141","vision","country",1
"142","vision","american",2
"143","vision","future",19
"144","originalspin","reelects",34
"145","originalspin","singlehandedly",33
"146","originalspin","httpcohyoxabcu",32
"147","originalspin","photo",34
"148","reelects","singlehandedly",33
"149","reelects","httpcohyoxabcu",32
"150","reelects","photo",34
"151","film","edwardnorton",30
"152","film","miller",30
"153","film","bennett",30
"154","film","failed",3
"155","film","produced",25
"156","film","httpcoextm",24
"157","film","election",30
"158","film","real",3
"159","film","benghazi",3
"160","film","hey",3
"161","singlehandedly","httpcohyoxabcu",32
"162","singlehandedly","photo",33
"163","edwardnorton","miller",30
"164","edwardnorton","bennett",30
"165","edwardnorton","produced",25
"166","edwardnorton","httpcoextm",24
"167","edwardnorton","election",30
"168","edwardnorton","voted",1
"169","httpcohyoxabcu","photo",32
"170","miller","bennett",30
"171","miller","produced",25
"172","miller","httpcoextm",24
"173","miller","election",30
"174","miller","via",1
"175","bloombergtv","breaking",35
"176","bloombergtv","bloomberg",2
"177","bloombergtv","endorses",35
"178","bennett","produced",25
"179","bennett","httpcoextm",24
"180","bennett","election",30
"181","breaking","bloomberg",4
"182","breaking","endorses",41
"183","breaking","change",2
"184","failed","choice",6
"185","failed","real",4
"186","failed","benghazi",3
"187","failed","country",4
"188","failed","economy",6
"189","failed","reppaulryan",28
"190","failed","hey",3
"191","retired","choice",16
"192","retired","endorses",3
"193","retired","truthteam",11
"194","retired","election",7
"195","retired","obama",3
"196","choice","truthteam",11
"197","choice","election",16
"198","choice","voted",1
"199","choice","care",1
"200","choice","economy",6
"201","choice","day",1
"202","bloomberg","endorses",31
"203","bloomberg","truthteam",2
"204","bloomberg","voting",18
"205","bloomberg","change",2
"206","bloomberg","sandy",2
"207","bloomberg","help",4
"208","bloomberg","campaign",1
"209","bloomberg","time",2
"210","bloomberg","future",4
"211","bloomberg","world",18
"212","endorses","truthteam",2
"213","endorses","voting",18
"214","endorses","change",2
"215","endorses","help",4
"216","endorses","obama",3
"217","endorses","jobs",1
"218","endorses","tell",1
"219","endorses","future",4
"220","endorses","world",19
"221","endorses","love",1
"222","giving","fired",30
"223","giving","change",8
"224","giving","hope",30
"225","giving","reppaulryan",1
"226","fired","voting",1
"227","fired","ready",1
"228","fired","hope",30
"229","fired","day",1
"230","produced","httpcoextm",24
"231","produced","election",25
"232","httpcoextm","election",24
"233","katyperry","voting",1
"234","katyperry","real",1
"235","katyperry","believe",1
"236","proudofobama","real",1
"237","proudofobama","obama",1
"238","truthteam","election",2
"239","truthteam","america",2
"240","truthteam","days",2
"241","truthteam","day",2
"242","election","voting",10
"243","election","change",4
"244","election","sandy",1
"245","election","america",5
"246","election","real",1
"247","election","help",10
"248","election","days",13
"249","election","country",1
"250","election","obama",1
"251","election","cantaffordmore",1
"252","election","voted",1
"253","election","american",1
"254","election","campaign",1
"255","election","via",6
"256","election","time",2
"257","election","please",1
"258","election","support",2
"259","election","win",12
"260","election","care",1
"261","election","economy",1
"262","election","day",13
"263","election","future",1
"264","election","americans",3
"265","election","love",2
"266","election","hey",1
"267","election","twitter",1
"268","election","watch",3
"269","voting","real",1
"270","voting","benghazi",1
"271","voting","help",2
"272","voting","ohio",4
"273","voting","country",14
"274","voting","obama",3
"275","voting","voted",1
"276","voting","american",5
"277","voting","via",1
"278","voting","time",4
"279","voting","believe",16
"280","voting","please",3
"281","voting","care",2
"282","voting","day",2
"283","voting","tell",3
"284","voting","future",2
"285","voting","world",19
"286","voting","americans",1
"287","voting","love",3
"288","voting","gas",1
"289","change","sandy",3
"290","change","real",37
"291","change","country",2
"292","change","obama",2
"293","change","cantaffordmore",1
"294","change","voted",1
"295","change","american",7
"296","change","campaign",1
"297","change","ready",26
"298","change","via",3
"299","change","time",1
"300","change","believe",3
"301","change","hope",2
"302","change","tell",4
"303","change","httpcozjulxby",21
"304","change","promises",22
"305","change","moving",2
"306","change","broken",22
"307","change","coloradans",22
"308","change","fema",1
"309","change","watch",3
"310","sandy","benghazi",4
"311","sandy","help",2
"312","sandy","ohio",1
"313","sandy","obama",1
"314","sandy","ready",1
"315","sandy","via",2
"316","sandy","time",2
"317","sandy","support",1
"318","sandy","care",1
"319","sandy","tell",3
"320","sandy","world",1
"321","sandy","moving",2
"322","sandy","americans",2
"323","sandy","cnn",2
"324","sandy","love",1
"325","sandy","fema",1
"326","sandy","dear",1
"327","sandy","hey",1
"328","sandy","watch",1
"329","america","benghazi",5
"330","america","help",1
"331","america","days",15
"332","america","obama",2
"333","america","cantaffordmore",1
"334","america","afford",2
"335","america","voted",1
"336","america","jobs",3
"337","america","time",5
"338","america","believe",1
"339","america","please",1
"340","america","support",2
"341","america","economy",1
"342","america","day",4
"343","america","tell",1
"344","america","future",1
"345","america","tax",4
"346","america","promises",2
"347","america","world",3
"348","america","americans",1
"349","america","broken",2
"350","america","love",2
"351","america","money",1
"352","america","hey",2
"353","america","watch",1
"354","real","benghazi",4
"355","real","ohio",1
"356","real","cantaffordmore",1
"357","real","ready",26
"358","real","httpcozjulxby",21
"359","real","promises",22
"360","real","americans",1
"361","real","broken",22
"362","real","coloradans",22
"363","real","hey",3
"364","benghazi","help",2
"365","benghazi","obama",3
"366","benghazi","cantaffordmore",1
"367","benghazi","american",2
"368","benghazi","via",1
"369","benghazi","time",1
"370","benghazi","believe",1
"371","benghazi","please",2
"372","benghazi","support",1
"373","benghazi","tell",1
"374","benghazi","americans",3
"375","benghazi","cnn",20
"376","benghazi","dear",27
"377","benghazi","hey",4
"378","benghazi","watch",2
"379","help","days",9
"380","help","ohio",4
"381","help","obama",5
"382","help","american",1
"383","help","please",2
"384","help","win",10
"385","help","care",1
"386","help","hope",1
"387","help","economy",7
"388","help","day",2
"389","help","tell",7
"390","help","future",4
"391","help","twitter",5
"392","days","country",1
"393","days","obama",6
"394","days","voted",1
"395","days","ready",1
"396","days","time",1
"397","days","win",8
"398","days","day",5
"399","days","reppaulryan",1
"400","ohio","obama",3
"401","ohio","campaign",12
"402","ohio","jobs",1
"403","ohio","win",3
"404","ohio","twitter",3
"405","country","obama",1
"406","country","voted",1
"407","country","american",1
"408","country","jobs",1
"409","country","believe",17
"410","country","please",1
"411","country","care",10
"412","country","day",1
"413","country","moving",2
"414","country","cnn",4
"415","country","love",2
"416","country","money",1
"417","obama","voted",1
"418","obama","american",2
"419","obama","campaign",3
"420","obama","ready",1
"421","obama","time",2
"422","obama","believe",1
"423","obama","support",1
"424","obama","win",5
"425","obama","care",1
"426","obama","future",1
"427","obama","reppaulryan",1
"428","obama","moving",3
"429","obama","photo",1
"430","obama","love",2
"431","obama","money",1
"432","obama","hey",2
"433","obama","twitter",5
"434","obama","watch",1
"435","cantaffordmore","afford",1
"436","cantaffordmore","campaign",1
"437","cantaffordmore","jobs",5
"438","cantaffordmore","hope",1
"439","cantaffordmore","tell",1
"440","cantaffordmore","tax",4
"441","cantaffordmore","promises",2
"442","cantaffordmore","americans",1
"443","cantaffordmore","cnn",1
"444","cantaffordmore","watch",1
"445","afford","tell",13
"446","afford","promises",2
"447","afford","world",1
"448","afford","broken",2
"449","afford","money",13
"450","afford","gas",10
"451","voted","american",1
"452","voted","via",1
"453","voted","believe",4
"454","voted","day",1
"455","voted","tell",1
"456","voted","future",4
"457","voted","love",1
"458","voted","hey",1
"459","american","jobs",7
"460","american","via",1
"461","american","please",1
"462","american","tell",1
"463","american","future",1
"464","american","world",1
"465","american","cnn",1
"466","american","hey",1
"467","american","watch",1
"468","campaign","support",4
"469","campaign","day",2
"470","campaign","reppaulryan",7
"471","campaign","tax",3
"472","campaign","photo",1
"473","jobs","via",1
"474","jobs","believe",1
"475","jobs","tax",7
"476","jobs","world",1
"477","ready","httpcozjulxby",21
"478","ready","promises",22
