"","source","target","weight"
"1","wisconsin","live",32
"2","wisconsin","httpcojuidrqeu",28
"3","wisconsin","innovation",28
"4","wisconsin","location",4
"5","wisconsin","httpcotyfolwf",27
"6","wisconsin","voting",4
"7","wisconsin","ohio",2
"8","wisconsin","change",38
"9","wisconsin","voters",4
"10","wisconsin","milwaukee",1
"11","student","eric",60
"12","student","homelessness",60
"13","student","letter",60
"14","student","overcame",60
"15","student","angelluisr",59
"16","student","httpcolwkfhiay",59
"17","student","story",60
"18","student","college",60
"19","student","hear",60
"20","eric","homelessness",60
"21","eric","letter",60
"22","eric","overcame",60
"23","eric","angelluisr",59
"24","eric","httpcolwkfhiay",59
"25","eric","story",60
"26","eric","college",60
"27","eric","hear",60
"28","homelessness","letter",60
"29","homelessness","overcame",60
"30","homelessness","angelluisr",59
"31","homelessness","httpcolwkfhiay",59
"32","homelessness","story",60
"33","homelessness","college",60
"34","homelessness","hear",60
"35","letter","overcame",60
"36","letter","angelluisr",59
"37","letter","httpcolwkfhiay",59
"38","letter","story",60
"39","letter","college",60
"40","letter","hear",60
"41","overcame","angelluisr",59
"42","overcame","httpcolwkfhiay",59
"43","overcame","story",60
"44","overcame","college",60
"45","overcame","hear",60
"46","angelluisr","httpcolwkfhiay",59
"47","angelluisr","story",59
"48","angelluisr","college",59
"49","angelluisr","hear",59
"50","httpcolwkfhiay","story",59
"51","httpcolwkfhiay","college",59
"52","httpcolwkfhiay","hear",59
"53","live","college",1
"54","live","hear",1
"55","live","virginia",7
"56","live","httpcojuidrqeu",28
"57","live","innovation",28
"58","live","voting",4
"59","live","amp",2
"60","live","ohio",1
"61","live","change",28
"62","live","rally",4
"63","live","campaign",2
"64","live","support",1
"65","live","believe",1
"66","live","cantaffordmore",1
"67","live","video",3
"68","live","day",1
"69","live","reason",2
"70","live","usa",1
"71","live","clinton",9
"72","live","milwaukee",1
"73","live","thank",1
"74","forward","story",1
"75","forward","hear",1
"76","forward","democracy",35
"77","forward","virginia",36
"78","forward","friends",1
"79","forward","supposed",35
"80","forward","voting",6
"81","forward","amp",7
"82","forward","ohio",11
"83","forward","change",2
"84","forward","people",1
"85","forward","revenge",1
"86","forward","time",27
"87","forward","days",23
"88","forward","win",5
"89","forward","power",35
"90","forward","support",1
"91","forward","help",24
"92","forward","sandy",1
"93","forward","party",3
"94","forward","american",1
"95","forward","americans",2
"96","forward","jobs",2
"97","forward","weekend",22
"98","forward","lissmith",12
"99","forward","thanks",6
"100","forward","day",1
"101","forward","reason",3
"102","forward","gotv",9
"103","forward","left",25
"104","forward","voters",2
"105","forward","milwaukee",7
"106","forward","economy",1
"107","forward","via",1
"108","forward","thank",2
"109","httpcowmmomlru","friends",49
"110","story","college",60
"111","story","hear",60
"112","story","ferrell",2
"113","story","voting",5
"114","story","revenge",1
"115","story","campaign",1
"116","story","weekend",2
"117","story","reason",3
"118","story","via",2
"119","college","hear",60
"120","college","sandy",1
"121","college","americans",1
"122","college","day",1
"123","hear","virginia",2
"124","hear","support",1
"125","hear","jobs",1
"126","ferrell","mean",6
"127","ferrell","kidding",34
"128","ferrell","httpcoxveakuf",33
"129","ferrell","video",3
"130","ferrell","november",34
"131","ferrell","via",2
"132","democracy","virginia",35
"133","democracy","supposed",37
"134","democracy","office",1
"135","democracy","power",36
"136","democracy","believe",5
"137","democracy","gotv",1
"138","mean","amp",1
"139","mean","ohio",1
"140","mean","win",1
"141","mean","power",1
"142","mean","believe",39
"143","mean","hope",2
"144","kidding","httpcoxveakuf",33
"145","kidding","november",34
"146","virginia","location",9
"147","virginia","supposed",35
"148","virginia","voting",11
"149","virginia","amp",4
"150","virginia","ohio",1
"151","virginia","rally",1
"152","virginia","power",35
"153","virginia","campaign",4
"154","virginia","support",1
"155","virginia","help",1
"156","virginia","americans",2
"157","virginia","real",2
"158","virginia","gotv",5
"159","virginia","voters",9
"160","virginia","clinton",11
"161","virginia","economy",2
"162","httpcoxveakuf","november",33
"163","friends","location",5
"164","friends","voting",5
"165","friends","video",1
"166","friends","thanks",1
"167","friends","real",1
"168","httpcojuidrqeu","innovation",28
"169","httpcojuidrqeu","change",28
"170","innovation","change",28
"171","location","voting",28
"172","location","amp",2
"173","location","voted",3
"174","location","thanks",1
"175","location","voters",16
"176","supposed","office",1
"177","supposed","power",36
"178","supposed","gotv",1
"179","voting","amp",12
"180","voting","people",3
"181","voting","revenge",17
"182","voting","days",2
"183","voting","win",1
"184","voting","office",1
"185","voting","support",1
"186","voting","believe",2
"187","voting","voted",3
"188","voting","unemployment",1
"189","voting","party",2
"190","voting","american",3
"191","voting","americans",1
"192","voting","video",4
"193","voting","hope",1
"194","voting","thanks",2
"195","voting","real",2
"196","voting","day",1
"197","voting","reason",30
"198","voting","left",1
"199","voting","voters",16
"200","voting","women",1
"201","voting","economy",3
"202","voting","via",1
"203","amp","ohio",1
"204","amp","change",3
"205","amp","people",4
"206","amp","time",6
"207","amp","rally",1
"208","amp","days",6
"209","amp","win",4
"210","amp","campaign",5
"211","amp","support",1
"212","amp","believe",1
"213","amp","voted",3
"214","amp","help",1
"215","amp","sandy",2
"216","amp","unemployment",1
"217","amp","party",1
"218","amp","benghazi",6
"219","amp","american",3
"220","amp","americans",1
"221","amp","jobs",4
"222","amp","video",1
"223","amp","hope",4
"224","amp","hey",1
"225","amp","please",3
"226","amp","israel",1
"227","amp","real",1
"228","amp","day",2
"229","amp","reason",2
"230","amp","gotv",7
"231","amp","left",1
"232","amp","women",7
"233","amp","clinton",4
"234","amp","milwaukee",10
"235","amp","economy",1
"236","amp","photo",4
"237","amp","thank",6
"238","ohio","people",7
"239","ohio","revenge",11
"240","ohio","time",1
"241","ohio","rally",13
"242","ohio","win",3
"243","ohio","campaign",1
"244","ohio","believe",1
"245","ohio","cantaffordmore",1
"246","ohio","voted",1
"247","ohio","american",9
"248","ohio","americans",1
"249","ohio","weekend",1
"250","ohio","hey",1
"251","ohio","day",1
"252","ohio","gotv",1
"253","ohio","via",1
"254","change","win",1
"255","change","campaign",24
"256","change","voted",1
"257","change","sandy",1
"258","change","party",9
"259","change","jobs",1
"260","change","hope",3
"261","change","thanks",1
"262","change","real",5
"263","people","revenge",4
"264","people","rally",3
"265","people","days",2
"266","people","win",2
"267","people","power",1
"268","people","campaign",1
"269","people","support",1
"270","people","sandy",3
"271","people","party",1
"272","people","benghazi",2
"273","people","american",3
"274","people","americans",1
"275","people","jobs",6
"276","people","hope",4
"277","people","hey",1
"278","people","please",1
"279","people","god",1
"280","people","day",1
"281","people","reason",2
"282","people","gotv",3
"283","people","left",1
"284","people","usa",2
"285","people","voters",1
"286","people","women",1
"287","people","photo",5
"288","revenge","rally",10
"289","revenge","days",4
"290","revenge","office",1
"291","revenge","party",2
"292","revenge","benghazi",3
"293","revenge","american",10
"294","revenge","americans",5
"295","revenge","jobs",1
"296","revenge","hope",1
"297","revenge","thanks",1
"298","revenge","real",2
"299","revenge","day",1
"300","revenge","reason",1
"301","revenge","left",1
"302","revenge","usa",1
"303","revenge","voters",3
"304","revenge","economy",1
"305","time","days",21
"306","time","voted",3
"307","time","help",21
"308","time","hope",1
"309","time","weekend",21
"310","time","november",1
"311","time","day",2
"312","time","gotv",7
"313","time","left",21
"314","time","women",1
"315","time","thank",1
"316","rally","campaign",2
"317","rally","believe",1
"318","rally","american",9
"319","rally","americans",1
"320","rally","video",1
"321","rally","lissmith",1
"322","rally","gotv",3
"323","rally","clinton",2
"324","rally","milwaukee",1
"325","rally","via",1
"326","rally","final",1
"327","days","win",1
"328","days","campaign",1
"329","days","help",22
"330","days","sandy",2
"331","days","benghazi",1
"332","days","american",1
"333","days","americans",5
"334","days","weekend",23
"335","days","please",1
"336","days","day",1
"337","days","gotv",1
"338","days","left",25
"339","days","voters",3
"340","days","clinton",1
"341","win","campaign",1
"342","win","believe",1
"343","win","help",5
"344","win","sandy",1
"345","win","party",1
"346","win","hope",9
"347","win","weekend",3
"348","win","november",1
"349","win","please",3
"350","win","god",1
"351","win","gotv",5
"352","win","voters",2
"353","office","power",2
"354","office","support",2
"355","office","cantaffordmore",28
"356","office","help",1
"357","office","unemployment",29
"358","office","reason",1
"359","office","gotv",1
"360","office","economy",5
"361","power","support",1
"362","power","help",2
"363","power","sandy",1
"364","power","unemployment",1
"365","power","party",1
"366","power","gotv",1
"367","power","milwaukee",2
"368","campaign","cantaffordmore",1
"369","campaign","americans",1
"370","campaign","day",1
"371","campaign","women",1
"372","campaign","clinton",4
"373","campaign","final",1
"374","campaign","thank",6
"375","support","help",2
"376","support","benghazi",4
"377","support","video",2
"378","support","hope",1
"379","support","israel",2
"380","support","day",1
"381","support","gotv",1
"382","support","left",1
"383","support","women",1
"384","believe","sandy",1
"385","believe","hope",1
"386","cantaffordmore","voted",1
"387","cantaffordmore","unemployment",28
"388","cantaffordmore","video",1
"389","cantaffordmore","day",1
"390","voted","god",1
"391","voted","left",2
"392","help","sandy",1
"393","help","party",4
"394","help","hope",1
"395","help","weekend",25
"396","help","november",1
"397","help","please",3
"398","help","day",1
"399","help","gotv",2
"400","help","left",21
"401","help","voters",2
"402","help","milwaukee",2
"403","help","via",1
"404","sandy","benghazi",5
"405","sandy","hey",4
"406","sandy","god",1
"407","sandy","real",2
"408","sandy","reason",2
"409","sandy","economy",1
"410","sandy","photo",1
"411","sandy","via",2
"412","sandy","thank",1
"413","unemployment","reason",1
"414","unemployment","economy",1
"415","party","november",1
"416","party","gotv",1
"417","benghazi","american",1
"418","benghazi","americans",2
"419","benghazi","jobs",1
"420","benghazi","video",4
"421","benghazi","hey",2
"422","benghazi","day",1
"423","benghazi","left",1
"424","benghazi","clinton",2
"425","benghazi","economy",3
"426","american","hope",2
"427","american","god",1
"428","american","israel",2
"429","american","thank",1
"430","americans","hey",1
"431","americans","israel",1
"432","americans","day",2
"433","americans","voters",3
"434","americans","women",2
"435","jobs","thanks",1
"436","jobs","please",1
"437","jobs","real",1
"438","jobs","day",1
"439","jobs","voters",1
"440","jobs","economy",8
"441","jobs","thank",2
"442","video","hey",2
"443","video","reason",2
"444","video","women",1
"445","video","clinton",2
"446","hope","weekend",1
"447","hope","thanks",1
"448","hope","please",1
"449","hope","gotv",1
"450","hope","usa",1
"451","hope","women",1
"452","hope","clinton",1
"453","hope","thank",1
"454","weekend","day",1
"455","weekend","gotv",3
"456","weekend","left",22
