"","source","target","weight"
"1","forward","iraq",29
"2","forward","war",30
"3","forward","students",8
"4","forward","health",59
"5","forward","care",51
"6","forward","record",2
"7","forward","share",4
"8","forward","reform",29
"9","forward","springsteen",7
"10","forward","columbus",19
"11","forward","confirm",14
"12","forward","thanks",33
"13","forward","coverage",33
"14","forward","fired",8
"15","forward","bruce",7
"16","forward","jay",20
"17","forward","wisconsin",22
"18","forward","afford",1
"19","forward","middle",5
"20","forward","location",6
"21","forward","election",22
"22","forward","voting",22
"23","forward","win",2
"24","forward","country",12
"25","forward","support",5
"26","forward","people",5
"27","forward","ohio",9
"28","forward","time",8
"29","forward","agree",42
"30","forward","love",3
"31","forward","campaign",9
"32","forward","million",31
"33","forward","ready",19
"34","forward","please",2
"35","forward","rally",8
"36","forward","voters",4
"37","forward","women",13
"38","forward","future",10
"39","forward","voted",6
"40","forward","nation",2
"41","forward","live",1
"42","forward","via",4
"43","forward","tax",1
"44","forward","crowd",2
"45","forward","jobs",1
"46","forward","pay",1
"47","forward","final",9
"48","forward","luck",4
"49","forward","watch",1
"50","forward","won",11
"51","forward","hope",5
"52","forward","american",1
"53","forward","usa",1
"54","forward","office",5
"55","forward","stand",3
"56","forward","twitter",1
"57","forward","candidate",4
"58","forward","volunteer",1
"59","forward","party",14
"60","forward","florida",2
"61","forward","friends",3
"62","forward","bad",19
"63","forward","economy",17
"64","forward","polls",3
"65","iraq","war",80
"66","iraq","health",35
"67","iraq","care",35
"68","iraq","kept",41
"69","iraq","reform",35
"70","iraq","country",1
"71","iraq","women",3
"72","iraq","tax",1
"73","war","health",35
"74","war","care",35
"75","war","kept",41
"76","war","reform",35
"77","war","middle",1
"78","war","country",1
"79","war","please",1
"80","war","women",3
"81","war","tax",1
"82","students","borrow",39
"83","students","afford",53
"84","students","election",1
"85","students","million",9
"86","students","money",39
"87","students","won",1
"88","health","care",75
"89","health","reform",40
"90","health","thanks",22
"91","health","coverage",29
"92","health","voting",1
"93","health","country",1
"94","health","people",7
"95","health","million",22
"96","health","women",4
"97","health","don",4
"98","health","economy",7
"99","care","reform",40
"100","care","thanks",22
"101","care","coverage",29
"102","care","middle",1
"103","care","voting",1
"104","care","people",7
"105","care","ohio",1
"106","care","million",22
"107","care","women",4
"108","care","american",1
"109","care","usa",1
"110","care","don",4
"111","record","share",57
"112","record","voting",1
"113","record","people",1
"114","record","voters",1
"115","record","crowd",1
"116","record","hope",1
"117","share","election",1
"118","share","voting",2
"119","share","voters",1
"120","share","watch",1
"121","share","hope",1
"122","reform","nation",1
"123","reform","tax",1
"124","springsteen","columbus",12
"125","springsteen","fired",21
"126","springsteen","bruce",36
"127","springsteen","jay",19
"128","springsteen","wisconsin",22
"129","springsteen","love",1
"130","springsteen","ready",3
"131","springsteen","rally",2
"132","springsteen","live",1
"133","springsteen","crowd",1
"134","springsteen","final",1
"135","springsteen","american",7
"136","columbus","backstage",38
"137","columbus","hanging",38
"138","columbus","fired",2
"139","columbus","bruce",8
"140","columbus","jay",24
"141","columbus","ohio",10
"142","columbus","ready",13
"143","columbus","rally",1
"144","columbus","live",2
"145","columbus","via",1
"146","columbus","crowd",1
"147","columbus","watch",2
"148","columbus","bad",1
"149","backstage","hanging",38
"150","backstage","bruce",1
"151","backstage","via",1
"152","backstage","bad",1
"153","hanging","bruce",1
"154","hanging","via",1
"155","hanging","bad",1
"156","tarikfreitekh","guy",37
"157","education","httpcomqrlgb",34
"158","education","country",1
"159","education","women",1
"160","education","american",1
"161","education","economy",3
"162","confirm","wisconsin",1
"163","confirm","middle",4
"164","confirm","location",32
"165","confirm","election",40
"166","confirm","voting",32
"167","confirm","ohio",2
"168","confirm","voters",29
"169","confirm","stand",1
"170","confirm","candidate",4
"171","confirm","florida",9
"172","confirm","friends",1
"173","confirm","polls",1
"174","thanks","coverage",33
"175","thanks","voting",1
"176","thanks","win",1
"177","thanks","country",13
"178","thanks","people",1
"179","thanks","love",3
"180","thanks","million",22
"181","thanks","please",3
"182","thanks","women",11
"183","thanks","nation",1
"184","thanks","won",11
"185","thanks","party",1
"186","coverage","people",7
"187","coverage","million",22
"188","coverage","women",11
"189","coverage","via",1
"190","coverage","won",11
"191","fired","bruce",21
"192","fired","wisconsin",20
"193","fired","election",1
"194","fired","support",1
"195","fired","ohio",2
"196","fired","love",1
"197","fired","campaign",7
"198","fired","ready",18
"199","fired","please",1
"200","fired","rally",7
"201","fired","voters",1
"202","fired","final",7
"203","guy","election",1
"204","guy","voting",2
"205","guy","win",1
"206","guy","support",1
"207","guy","time",1
"208","guy","ready",1
"209","guy","please",2
"210","bruce","jay",16
"211","bruce","wisconsin",20
"212","bruce","middle",1
"213","bruce","love",1
"214","bruce","rally",1
"215","bruce","via",1
"216","bruce","final",1
"217","bruce","american",7
"218","jay","middle",1
"219","jay","help",1
"220","jay","ohio",7
"221","jay","campaign",1
"222","jay","ready",11
"223","jay","rally",1
"224","jay","live",3
"225","jay","crowd",2
"226","jay","watch",3
"227","jay","american",7
"228","wisconsin","location",1
"229","wisconsin","election",3
"230","wisconsin","voting",1
"231","wisconsin","country",1
"232","wisconsin","ohio",4
"233","wisconsin","love",1
"234","wisconsin","campaign",9
"235","wisconsin","ready",2
"236","wisconsin","rally",4
"237","wisconsin","voters",1
"238","wisconsin","future",1
"239","wisconsin","live",4
"240","wisconsin","final",4
"241","wisconsin","watch",3
"242","borrow","afford",39
"243","borrow","money",39
"244","afford","country",1
"245","afford","help",1
"246","afford","money",39
"247","afford","pay",1
"248","middle","election",30
"249","middle","voting",2
"250","middle","help",1
"251","middle","ohio",2
"252","middle","campaign",1
"253","middle","please",1
"254","middle","voters",1
"255","middle","nation",9
"256","middle","live",1
"257","middle","crowd",8
"258","middle","final",1
"259","middle","watch",1
"260","middle","american",1
"261","middle","candidate",28
"262","location","election",33
"263","location","voting",37
"264","location","ohio",2
"265","location","voters",28
"266","location","voted",3
"267","location","stand",1
"268","location","florida",9
"269","location","friends",1
"270","election","voting",38
"271","election","win",28
"272","election","country",6
"273","election","support",26
"274","election","help",26
"275","election","people",1
"276","election","ohio",9
"277","election","time",11
"278","election","agree",1
"279","election","campaign",2
"280","election","ready",1
"281","election","please",1
"282","election","rally",4
"283","election","voters",30
"284","election","future",3
"285","election","voted",1
"286","election","nation",1
"287","election","live",10
"288","election","via",1
"289","election","crowd",1
"290","election","final",1
"291","election","luck",1
"292","election","watch",8
"293","election","won",4
"294","election","hope",1
"295","election","american",2
"296","election","usa",1
"297","election","stand",1
"298","election","twitter",1
"299","election","candidate",28
"300","election","night",2
"301","election","party",1
"302","election","florida",11
"303","election","friends",9
"304","election","polls",2
"305","voting","country",2
"306","voting","support",2
"307","voting","help",1
"308","voting","people",5
"309","voting","ohio",4
"310","voting","time",2
"311","voting","please",4
"312","voting","voters",29
"313","voting","women",6
"314","voting","future",1
"315","voting","voted",5
"316","voting","live",1
"317","voting","via",1
"318","voting","looks",1
"319","voting","watch",1
"320","voting","hope",1
"321","voting","american",2
"322","voting","usa",3
"323","voting","stand",1
"324","voting","candidate",1
"325","voting","party",1
"326","voting","florida",10
"327","voting","friends",2
"328","voting","economy",1
"329","win","help",31
"330","win","ohio",2
"331","win","time",12
"332","win","love",2
"333","win","please",2
"334","win","voters",9
"335","win","voted",1
"336","win","via",1
"337","win","looks",1
"338","win","luck",3
"339","win","watch",1
"340","win","hope",2
"341","win","american",1
"342","win","volunteer",1
"343","win","florida",1
"344","win","friends",10
"345","country","help",7
"346","country","people",4
"347","country","time",1
"348","country","love",1
"349","country","please",2
"350","country","future",1
"351","country","voted",1
"352","country","live",6
"353","country","tax",1
"354","country","pay",1
"355","country","american",6
"356","country","party",5
"357","country","bad",1
"358","support","help",1
"359","support","agree",1
"360","support","love",1
"361","support","ready",1
"362","support","please",1
"363","support","voters",2
"364","support","luck",1
"365","support","american",1
"366","support","volunteer",1
"367","support","florida",1
"368","support","video",1
"369","help","people",1
"370","help","time",11
"371","help","campaign",1
"372","help","please",4
"373","help","rally",1
"374","help","voters",9
"375","help","future",1
"376","help","via",2
"377","help","pay",1
"378","help","won",1
"379","help","american",1
"380","help","usa",1
"381","help","volunteer",3
"382","help","florida",1
"383","help","friends",10
"384","help","video",3
"385","people","time",1
"386","people","love",1
"387","people","campaign",1
"388","people","please",2
"389","people","rally",1
"390","people","voters",1
"391","people","women",1
"392","people","nation",17
"393","people","via",1
"394","people","jobs",1
"395","people","pay",2
"396","people","hope",1
"397","people","usa",1
"398","people","twitter",1
"399","people","night",5
"400","people","friends",1
"401","people","polls",1
"402","ohio","time",5
"403","ohio","campaign",5
"404","ohio","ready",4
"405","ohio","rally",6
"406","ohio","voters",2
"407","ohio","live",8
"408","ohio","via",1
"409","ohio","tax",16
"410","ohio","crowd",1
"411","ohio","final",4
"412","ohio","watch",6
"413","ohio","hope",1
"414","ohio","florida",2
"415","time","love",1
"416","time","voters",1
"417","time","voted",1
"418","time","live",1
"419","time","via",1
"420","time","usa",1
"421","time","night",1
"422","agree","don",1
"423","love","please",3
"424","love","pay",1
"425","love","luck",2
"426","love","watch",1
"427","love","american",1
"428","love","office",1
"429","love","bad",1
"430","campaign","ready",8
"431","campaign","rally",22
"432","campaign","voters",1
"433","campaign","women",1
"434","campaign","live",15
"435","campaign","via",1
"436","campaign","crowd",4
"437","campaign","money",1
"438","campaign","final",28
"439","campaign","watch",16
"440","campaign","candidate",1
"441","campaign","night",1
"442","million","tax",6
"443","million","jobs",22
"444","million","pay",6
"445","million","american",3
"446","million","economy",1
"447","ready","please",1
"448","ready","rally",7
"449","ready","voters",1
"450","ready","crowd",1
"451","ready","final",8
"452","ready","candidate",1
"453","please","rally",1
"454","please","voters",1
"455","please","future",1
"456","please","voted",1
"457","please","tax",1
"458","please","luck",2
"459","please","watch",1
"460","please","american",2
"461","please","usa",2
"462","please","volunteer",1
"463","please","florida",1
"464","please","friends",1
"465","please","video",1
"466","rally","live",16
"467","rally","via",2
"468","rally","crowd",2
"469","rally","final",24
"470","rally","watch",15
"471","rally","florida",1
"472","rally","video",2
"473","voters","final",1
"474","voters","stand",1
"475","voters","florida",10
"476","voters","polls",1
"477","women","pay",18
"478","women","watch",2
"479","women","won",11
"480","women","don",4
"481","women","night",1
"482","future","voted",1
"483","future","american",1
"484","future","night",1
"485","voted","won",1
"486","voted","american",1
"487","voted","usa",1
"488","voted","twitter",1
"489","voted","night",1
