"","source","target","weight"
"1","paulryanvp","romneyryan",13
"2","paulryanvp","america",5
"3","paulryanvp","change",35
"4","paulryanvp","tcot",7
"5","paulryanvp","romneyresponse",7
"6","paulryanvp","defiance",1
"7","paulryanvp","washington",34
"8","paulryanvp","track",37
"9","paulryanvp","commit",34
"10","paulryanvp","election",7
"11","paulryanvp","voted",4
"12","paulryanvp","mitt",3
"13","paulryanvp","jobs",1
"14","paulryanvp","people",1
"15","paulryanvp","time",2
"16","paulryanvp","bring",34
"17","paulryanvp","white",3
"18","paulryanvp","help",1
"19","paulryanvp","support",3
"20","paulryanvp","economy",4
"21","paulryanvp","night",2
"22","paulryanvp","via",4
"23","paulryanvp","please",6
"24","paulryanvp","campaign",5
"25","paulryanvp","day",3
"26","paulryanvp","stand",1
"27","paulryanvp","care",1
"28","paulryanvp","cnn",1
"29","paulryanvp","love",1
"30","paulryanvp","children",1
"31","romneyryan","republicans",1
"32","romneyryan","seen",2
"33","romneyryan","jeep",1
"34","romneyryan","america",5
"35","romneyryan","change",21
"36","romneyryan","tcot",61
"37","romneyryan","romneyresponse",41
"38","romneyryan","reason",1
"39","romneyryan","defiance",24
"40","romneyryan","washington",1
"41","romneyryan","chrysler",1
"42","romneyryan","huge",22
"43","romneyryan","election",2
"44","romneyryan","voted",5
"45","romneyryan","mitt",6
"46","romneyryan","jobs",7
"47","romneyryan","people",2
"48","romneyryan","time",20
"49","romneyryan","plan",10
"50","romneyryan","americans",1
"51","romneyryan","help",2
"52","romneyryan","support",3
"53","romneyryan","american",1
"54","romneyryan","night",22
"55","romneyryan","via",2
"56","romneyryan","please",1
"57","romneyryan","video",20
"58","romneyryan","campaign",4
"59","romneyryan","day",1
"60","romneyryan","reppaulryan",5
"61","romneyryan","woods",2
"62","romneyryan","look",6
"63","romneyryan","future",2
"64","romneyryan","tyrone",2
"65","romneyryan","love",6
"66","romneyryan","stevens",2
"67","tyleroakley","httpcoestrqv",62
"68","tyleroakley","reason",64
"69","tyleroakley","children",13
"70","solve","republicans",71
"71","solve","seen",70
"72","solve","democrats",71
"73","solve","mitt",1
"74","solve","people",1
"75","httpcoestrqv","reason",62
"76","republicans","seen",71
"77","republicans","democrats",73
"78","republicans","change",1
"79","republicans","washington",1
"80","republicans","voted",1
"81","republicans","via",4
"82","republicans","video",2
"83","republicans","care",1
"84","republicans","cnn",1
"85","republicans","future",1
"86","seen","democrats",71
"87","seen","tcot",1
"88","seen","americans",1
"89","seen","hey",2
"90","democrats","america",1
"91","democrats","tcot",1
"92","democrats","mitt",1
"93","democrats","via",1
"94","democrats","care",1
"95","democrats","cnn",1
"96","democrats","future",1
"97","jeep","america",1
"98","jeep","tcot",4
"99","jeep","ptus",9
"100","jeep","chrysler",35
"101","jeep","china",38
"102","jeep","gonna",2
"103","jeep","jobs",21
"104","jeep","people",8
"105","jeep","time",1
"106","jeep","moving",25
"107","jeep","plan",1
"108","jeep","night",7
"109","jeep","via",1
"110","jeep","please",8
"111","jeep","video",3
"112","jeep","day",9
"113","jeep","care",7
"114","jeep","story",3
"115","jeep","claim",6
"116","jeep","lied",9
"117","america","change",3
"118","america","tcot",13
"119","america","romneyresponse",2
"120","america","ptus",4
"121","america","deanstjames",16
"122","america","alesandrotweets",30
"123","america","election",13
"124","america","mitt",4
"125","america","jobs",1
"126","america","people",1
"127","america","time",1
"128","america","plan",1
"129","america","help",2
"130","america","support",1
"131","america","american",8
"132","america","economy",3
"133","america","please",1
"134","america","hey",2
"135","america","video",2
"136","america","tax",8
"137","america","hope",18
"138","america","campaign",11
"139","america","care",2
"140","america","cnn",1
"141","america","look",1
"142","america","believe",6
"143","america","future",17
"144","america","stop",8
"145","america","love",2
"146","america","claim",2
"147","america","dear",8
"148","change","tcot",22
"149","change","romneyresponse",21
"150","change","washington",35
"151","change","track",34
"152","change","commit",34
"153","change","election",2
"154","change","voted",2
"155","change","jobs",1
"156","change","people",17
"157","change","time",19
"158","change","bring",51
"159","change","plan",1
"160","change","white",3
"161","change","help",1
"162","change","american",17
"163","change","video",21
"164","change","hope",1
"165","change","day",1
"166","change","stop",2
"167","tcot","romneyresponse",48
"168","tcot","ptus",23
"169","tcot","defiance",21
"170","tcot","washington",1
"171","tcot","chrysler",2
"172","tcot","china",2
"173","tcot","huge",22
"174","tcot","election",9
"175","tcot","voted",15
"176","tcot","mitt",6
"177","tcot","jobs",1
"178","tcot","people",4
"179","tcot","time",22
"180","tcot","moving",1
"181","tcot","white",1
"182","tcot","americans",2
"183","tcot","american",7
"184","tcot","economy",3
"185","tcot","night",21
"186","tcot","via",2
"187","tcot","please",2
"188","tcot","video",22
"189","tcot","realdonaldtrump",2
"190","tcot","hope",3
"191","tcot","campaign",2
"192","tcot","day",6
"193","tcot","win",1
"194","tcot","stand",1
"195","tcot","woods",20
"196","tcot","care",1
"197","tcot","news",1
"198","tcot","believe",1
"199","tcot","tyrone",15
"200","tcot","myfirsttime",2
"201","tcot","dear",2
"202","tcot","stevens",15
"203","romneyresponse","defiance",20
"204","romneyresponse","huge",21
"205","romneyresponse","election",4
"206","romneyresponse","mitt",1
"207","romneyresponse","time",17
"208","romneyresponse","american",2
"209","romneyresponse","night",21
"210","romneyresponse","video",19
"211","romneyresponse","hope",1
"212","romneyresponse","win",1
"213","romneyresponse","stand",1
"214","romneyresponse","cnn",1
"215","romneyresponse","believe",1
"216","romneyresponse","story",1
"217","romneyresponse","stop",2
"218","ptus","chrysler",9
"219","ptus","china",1
"220","ptus","mitt",1
"221","ptus","people",11
"222","ptus","moving",1
"223","ptus","support",1
"224","ptus","american",4
"225","ptus","stand",1
"226","ptus","care",8
"227","ptus","believe",1
"228","ptus","stop",2
"229","ptus","dear",2
"230","ptus","lied",7
"231","reason","voted",2
"232","reason","jobs",1
"233","deanstjames","election",12
"234","deanstjames","voted",2
"235","deanstjames","mitt",1
"236","deanstjames","people",1
"237","deanstjames","americans",2
"238","deanstjames","american",5
"239","deanstjames","via",1
"240","deanstjames","hope",1
"241","deanstjames","campaign",4
"242","deanstjames","win",1
"243","deanstjames","cnn",1
"244","deanstjames","abc",1
"245","deanstjames","msnbc",1
"246","defiance","huge",22
"247","defiance","mitt",1
"248","defiance","people",1
"249","defiance","support",5
"250","defiance","night",25
"251","washington","track",34
"252","washington","commit",34
"253","washington","voted",1
"254","washington","bring",34
"255","chrysler","china",15
"256","chrysler","gonna",2
"257","chrysler","jobs",12
"258","chrysler","people",7
"259","chrysler","time",1
"260","chrysler","moving",11
"261","chrysler","plan",1
"262","chrysler","night",1
"263","chrysler","via",1
"264","chrysler","please",8
"265","chrysler","day",9
"266","chrysler","care",7
"267","chrysler","lied",10
"268","track","commit",34
"269","track","bring",34
"270","china","jobs",16
"271","china","time",1
"272","china","moving",25
"273","china","night",7
"274","china","via",1
"275","china","please",8
"276","china","realdonaldtrump",2
"277","china","campaign",1
"278","china","story",1
"279","china","claim",3
"280","china","lied",2
"281","married","gonna",30
"282","gonna","election",1
"283","gonna","bring",1
"284","gonna","americans",2
"285","gonna","win",2
"286","commit","bring",34
"287","huge","election",7
"288","huge","people",1
"289","huge","bring",1
"290","huge","economy",1
"291","huge","night",22
"292","huge","please",1
"293","huge","hope",1
"294","huge","campaign",1
"295","election","voted",1
"296","election","mitt",2
"297","election","jobs",1
"298","election","people",2
"299","election","bring",1
"300","election","moving",4
"301","election","plan",2
"302","election","white",1
"303","election","americans",1
"304","election","support",1
"305","election","american",1
"306","election","economy",3
"307","election","via",2
"308","election","please",3
"309","election","hey",6
"310","election","video",2
"311","election","realdonaldtrump",15
"312","election","tax",1
"313","election","hope",4
"314","election","campaign",2
"315","election","day",7
"316","election","win",10
"317","election","woods",5
"318","election","news",1
"319","election","future",1
"320","election","dear",1
"321","voted","mitt",1
"322","voted","time",1
"323","voted","americans",3
"324","voted","support",1
"325","voted","realdonaldtrump",2
"326","voted","woods",22
"327","voted","look",2
"328","voted","tyrone",22
"329","voted","stevens",22
"330","mitt","jobs",1
"331","mitt","people",2
"332","mitt","time",2
