"","source","target","weight"
"1","sashay","rupaul",143
"2","sashay","lol",3
"3","sashay","stay",2
"4","sethmacfarlane","paulryanvp",34
"5","sethmacfarlane","lost",1
"6","sethmacfarlane","mitt",1
"7","sethmacfarlane","gym",34
"8","sethmacfarlane","okay",30
"9","sethmacfarlane","campaign",1
"10","sethmacfarlane","bowl",30
"11","sethmacfarlane","fruity",30
"12","sethmacfarlane","pebbles",30
"13","sethmacfarlane","time",1
"14","sethmacfarlane","amazing",30
"15","rupaul","lol",3
"16","rupaul","night",1
"17","rupaul","love",1
"18","rupaul","welcome",1
"19","rupaul","haha",1
"20","paulryanvp","lost",1
"21","paulryanvp","fought",13
"22","paulryanvp","sorry",2
"23","paulryanvp","look",2
"24","paulryanvp","anndromney",2
"25","paulryanvp","gym",35
"26","paulryanvp","lol",3
"27","paulryanvp","election",1
"28","paulryanvp","campaign",2
"29","paulryanvp","fight",1
"30","paulryanvp","running",12
"31","paulryanvp","tweeted",2
"32","paulryanvp","america",2
"33","paulryanvp","proud",16
"34","paulryanvp","time",2
"35","paulryanvp","voted",5
"36","paulryanvp","won",1
"37","paulryanvp","american",4
"38","paulryanvp","love",1
"39","paulryanvp","day",2
"40","paulryanvp","help",1
"41","paulryanvp","thanks",2
"42","paulryanvp","future",4
"43","paulryanvp","twitter",3
"44","paulryanvp","usa",1
"45","paulryanvp","hope",1
"46","paulryanvp","please",1
"47","paulryanvp","blame",1
"48","paulryanvp","feel",1
"49","paulryanvp","bad",1
"50","paulryanvp","obama",1
"51","paulryanvp","race",2
"52","lilduval","lil",36
"53","lilduval","boosie",37
"54","lilduval","look",47
"55","lilduval","lol",2
"56","lilduval","fuck",11
"57","lilduval","listen",36
"58","lilduval","tweeted",11
"59","lilduval","night",4
"60","lilduval","bad",11
"61","lilduval","bright",11
"62","lost","sit",1
"63","lost","sorry",2
"64","lost","lil",1
"65","lost","mitt",2
"66","lost","gym",1
"67","lost","lol",8
"68","lost","election",5
"69","lost","bitch",1
"70","lost","running",1
"71","lost","tweeted",3
"72","lost","america",1
"73","lost","hey",2
"74","lost","vote",2
