"","source","target","weight"
"1","httpcouyhqcds","recovery",87
"2","httpcouyhqcds","deserve",87
"3","httpcouyhqcds","nov",97
"4","httpcouyhqcds","real",97
"5","httpcouyhqcds","america",91
"6","httpcouyhqcds","americans",87
"7","httpcouyhqcds","track",10
"8","httpcouyhqcds","support",10
"9","httpcouyhqcds","ready",10
"10","reppaulryan","elect",81
"11","reppaulryan","real",2
"12","reppaulryan","america",8
"13","reppaulryan","tuesday",54
"14","reppaulryan","tcot",2
"15","reppaulryan","rooting",32
"16","reppaulryan","election",1
"17","reppaulryan","country",1
"18","reppaulryan","support",37
"19","reppaulryan","help",1
"20","reppaulryan","ohio",1
"21","reppaulryan","time",8
"22","reppaulryan","love",2
"23","reppaulryan","voters",1
"24","reppaulryan","voted",4
"25","reppaulryan","watch",1
"26","reppaulryan","hope",2
"27","reppaulryan","american",1
"28","reppaulryan","office",1
"29","reppaulryan","night",1
"30","reppaulryan","video",1
"31","recovery","deserve",95
"32","recovery","nov",96
"33","recovery","real",109
"34","recovery","america",12
"35","recovery","paulryanvp",1
"36","recovery","americans",95
"37","recovery","anndromney",12
"38","recovery","win",1
"39","recovery","ready",12
"40","recovery","nation",1
"41","recovery","volunteer",1
"42","recovery","video",1
"43","elect","romneyryan",5
"44","elect","america",1
"45","elect","paulryanvp",4
"46","elect","tuesday",54
"47","elect","help",1
"48","elect","time",2
"49","elect","american",1
"50","elect","night",2
"51","romneyryan","nov",1
"52","romneyryan","real",13
"53","romneyryan","america",15
"54","romneyryan","paulryanvp",19
"55","romneyryan","tcot",41
"56","romneyryan","anndromney",6
"57","romneyryan","track",2
"58","romneyryan","election",8
"59","romneyryan","voting",5
"60","romneyryan","win",2
"61","romneyryan","country",4
"62","romneyryan","support",1
"63","romneyryan","help",1
"64","romneyryan","people",1
"65","romneyryan","ohio",5
"66","romneyryan","time",2
"67","romneyryan","agree",9
"68","romneyryan","love",2
"69","romneyryan","campaign",1
"70","romneyryan","ready",4
"71","romneyryan","please",5
"72","romneyryan","rally",8
"73","romneyryan","future",4
"74","romneyryan","voted",5
"75","romneyryan","nation",10
"76","romneyryan","via",8
"77","romneyryan","crowd",6
"78","romneyryan","jobs",3
"79","romneyryan","money",1
"80","romneyryan","usa",1
"81","romneyryan","volunteer",1
"82","romneyryan","night",2
"83","romneyryan","party",2
"84","romneyryan","florida",4
"85","romneyryan","video",13
"86","romneyryan","economy",1
"87","romneyryan","polls",1
"88","deserve","nov",95
"89","deserve","real",95
"90","deserve","americans",95
"91","deserve","tax",1
"92","deserve","pay",1
"93","nov","real",96
"94","nov","america",12
"95","nov","tcot",1
"96","nov","americans",95
"97","nov","track",12
"98","nov","voting",1
"99","nov","win",2
"100","nov","support",12
"101","nov","voters",1
"102","nov","voted",1
"103","nov","watch",1
"104","considering","entered",76
"105","considering","remembered",76
"106","considering","robdelaney",76
"107","considering","vagina",76
"108","considering","voting",76
"109","considering","country",1
"110","considering","love",1
"111","entered","remembered",76
"112","entered","robdelaney",76
"113","entered","vagina",76
"114","entered","voting",76
"115","remembered","robdelaney",76
"116","remembered","vagina",76
"117","remembered","voting",76
"118","robdelaney","vagina",76
"119","robdelaney","voting",76
"120","robdelaney","won",15
"121","vagina","voting",76
"122","vagina","bad",2
"123","real","america",25
"124","real","paulryanvp",1
"125","real","tcot",8
"126","real","americans",98
"127","real","anndromney",12
"128","real","track",1
"129","real","election",1
"130","real","voting",1
"131","real","win",2
"132","real","country",1
"133","real","ohio",1
"134","real","agree",9
"135","real","love",2
"136","real","ready",24
"137","real","women",1
"138","real","via",3
"139","real","hope",2
"140","real","stand",1
"141","real","florida",1
"142","real","video",1
"143","america","paulryanvp",12
"144","america","tuesday",1
"145","america","tcot",10
"146","america","anndromney",12
"147","america","track",32
"148","america","election",3
"149","america","voting",5
"150","america","win",6
"151","america","country",5
"152","america","support",21
"153","america","help",1
"154","america","people",1
"155","america","ohio",2
"156","america","time",17
"157","america","agree",10
"158","america","ready",13
"159","america","future",2
"160","america","voted",2
"161","america","nation",9
"162","america","live",2
"163","america","via",3
"164","america","crowd",1
"165","america","jobs",2
"166","america","money",1
"167","america","luck",1
"168","america","won",8
"169","america","hope",2
"170","america","usa",2
"171","america","office",1
"172","america","stand",4
"173","america","candidate",1
"174","america","volunteer",9
"175","america","night",1
"176","america","party",7
"177","america","friends",4
"178","america","video",1
"179","america","bad",1
"180","america","economy",1
"181","paulryanvp","tuesday",1
"182","paulryanvp","tcot",15
"183","paulryanvp","americans",1
"184","paulryanvp","election",8
"185","paulryanvp","voting",5
"186","paulryanvp","win",2
"187","paulryanvp","country",14
"188","paulryanvp","help",1
"189","paulryanvp","ohio",1
"190","paulryanvp","time",1
"191","paulryanvp","love",3
"192","paulryanvp","please",1
"193","paulryanvp","rally",2
"194","paulryanvp","future",3
"195","paulryanvp","voted",4
"196","paulryanvp","nation",1
"197","paulryanvp","tax",1
"198","paulryanvp","money",1
"199","paulryanvp","looks",1
"200","paulryanvp","american",1
"201","paulryanvp","usa",2
"202","paulryanvp","office",1
"203","paulryanvp","night",1
"204","paulryanvp","party",2
"205","paulryanvp","friends",4
"206","paulryanvp","polls",1
"207","tuesday","track",1
"208","tuesday","election",9
"209","tuesday","country",12
"210","tuesday","ohio",4
"211","tuesday","love",9
"212","tuesday","please",1
"213","tuesday","voters",1
"214","tuesday","future",8
"215","tuesday","voted",1
"216","tuesday","office",1
"217","tuesday","night",2
"218","tuesday","friends",1
"219","tcot","americans",1
"220","tcot","anndromney",3
"221","tcot","election",11
"222","tcot","voting",6
"223","tcot","win",3
"224","tcot","country",13
"225","tcot","support",2
"226","tcot","help",4
"227","tcot","people",1
"228","tcot","ohio",9
"229","tcot","time",2
"230","tcot","agree",5
"231","tcot","love",6
"232","tcot","campaign",1
"233","tcot","ready",2
"234","tcot","please",3
"235","tcot","rally",4
"236","tcot","future",1
"237","tcot","voted",5
"238","tcot","nation",5
"239","tcot","via",4
"240","tcot","crowd",5
"241","tcot","pay",1
"242","tcot","hope",1
"243","tcot","twitter",1
"244","tcot","party",2
"245","tcot","florida",1
"246","tcot","video",7
"247","tcot","bad",1
"248","tcot","economy",1
"249","americans","election",30
"250","americans","voting",2
"251","americans","country",1
"252","americans","help",29
"253","americans","campaign",3
"254","americans","million",3
"255","americans","please",1
"256","americans","future",29
"257","americans","hope",1
"258","americans","volunteer",23
"259","americans","friends",1
"260","anndromney","election",1
"261","anndromney","voting",2
"262","anndromney","win",1
"263","anndromney","country",1
"264","anndromney","love",1
"265","anndromney","campaign",2
"266","anndromney","ready",13
"267","anndromney","rally",1
"268","anndromney","future",1
"269","anndromney","crowd",2
"270","anndromney","luck",1
"271","anndromney","american",1
"272","anndromney","usa",1
"273","rooting","support",32
"274","track","voting",1
"275","track","country",2
"276","track","support",21
"277","track","voted",1
"278","track","luck",1
"279","track","office",1
"280","track","volunteer",9
"281","track","economy",1
"282","election","voting",6
"283","election","win",6
"284","election","country",16
"285","election","support",1
"286","election","help",30
"287","election","people",2
"288","election","ohio",5
"289","election","time",1
"290","election","agree",1
"291","election","love",13
"292","election","campaign",2
"293","election","million",4
"294","election","ready",1
"295","election","please",4
"296","election","rally",8
"297","election","voters",2
"298","election","women",1
"299","election","future",30
"300","election","voted",2
"301","election","nation",1
"302","election","live",1
"303","election","via",1
"304","election","tax",1
"305","election","money",1
"306","election","final",2
"307","election","luck",1
"308","election","watch",1
"309","election","won",1
"310","election","hope",2
"311","election","american",4
"312","election","usa",1
"313","election","stand",1
"314","election","twitter",3
"315","election","volunteer",23
"316","election","night",5
"317","election","party",2
"318","election","florida",2
"319","election","bad",2
"320","election","economy",1
"321","election","polls",1
"322","voting","country",15
"323","voting","support",1
"324","voting","help",1
"325","voting","people",1
"326","voting","ohio",2
"327","voting","love",13
"328","voting","campaign",1
"329","voting","please",2
"330","voting","voters",1
"331","voting","women",1
"332","voting","future",4
"333","voting","voted",3
"334","voting","nation",4
"335","voting","live",6
"336","voting","jobs",1
"337","voting","pay",1
"338","voting","luck",1
"339","voting","hope",1
"340","voting","usa",2
"341","voting","stand",2
"342","voting","candidate",1
"343","voting","don",2
"344","voting","party",3
"345","voting","florida",1
"346","voting","polls",1
"347","win","country",1
"348","win","support",2
"349","win","help",4
"350","win","people",4
"351","win","ohio",2
"352","win","time",1
"353","win","agree",2
"354","win","love",4
"355","win","ready",2
"356","win","voted",2
"357","win","live",1
"358","win","luck",3
"359","win","watch",2
"360","win","won",1
"361","win","hope",3
"362","win","office",3
"363","win","twitter",1
"364","win","bad",1
"365","country","support",2
"366","country","help",5
"367","country","people",2
"368","country","ohio",6
"369","country","time",3
"370","country","love",39
"371","country","please",6
"372","country","future",3
"373","country","tax",1
"374","country","money",3
"375","country","luck",1
"376","country","american",1
"377","country","usa",1
"378","country","office",1
"379","country","stand",1
"380","country","party",1
"381","country","friends",6
"382","support","help",1
"383","support","agree",3
"384","support","please",1
"385","support","voters",1
"386","support","voted",1
"387","support","nation",1
"388","support","jobs",3
"389","support","watch",1
"390","support","volunteer",9
"391","support","economy",3
"392","help","people",1
"393","help","ohio",3
"394","help","agree",1
"395","help","please",1
"396","help","voters",1
"397","help","women",1
"398","help","future",29
"399","help","money",2
"400","help","american",1
"401","help","office",1
"402","help","volunteer",23
"403","help","night",1
"404","help","friends",1
"405","help","polls",1
"406","people","ohio",1
"407","people","love",4
"408","people","campaign",1
"409","people","million",1
"410","people","rally",2
"411","people","women",1
"412","people","future",1
"413","people","voted",1
"414","people","jobs",1
"415","people","money",1
"416","people","american",5
"417","people","usa",1
"418","people","don",1
"419","people","bad",1
"420","ohio","love",1
"421","ohio","campaign",2
"422","ohio","rally",6
