"","source","target","weight"
"1","romneyryan","tcot",53
"2","romneyryan","paulryanvp",8
"3","romneyryan","ohio",30
"4","romneyryan","gop",21
"5","romneyryan","votes",1
"6","romneyryan","romneyroadteam",28
"7","romneyryan","mitt",4
"8","romneyryan","support",1
"9","romneyryan","people",3
"10","romneyryan","jobs",12
"11","romneyryan","campaign",1
"12","romneyryan","voted",2
"13","romneyryan","time",11
"14","romneyryan","god",1
"15","romneyryan","day",2
"16","romneyryan","help",5
"17","romneyryan","endorses",20
"18","romneyryan","win",5
"19","romneyryan","ready",11
"20","romneyryan","endorsement",7
"21","romneyryan","future",2
"22","romneyryan","plan",13
"23","romneyryan","please",2
"24","romneyryan","stop",1
"25","romneyryan","crowd",13
"26","romneyryan","hey",4
"27","romneyryan","country",2
"28","romneyryan","getting",1
"29","romneyryan","virginia",5
"30","romneyryan","cantaffordmore",3
"31","romneyryan","washington",2
"32","romneyryan","benghazi",1
"33","romneyryan","change",11
"34","tcot","paulryanvp",9
"35","tcot","real",1
"36","tcot","moveon",2
"37","tcot","grow",1
"38","tcot","understands",1
"39","tcot","qualified",1
"40","tcot","deliver",1
"41","tcot","recovery",1
"42","tcot","uniquely",1
"43","tcot","ohio",18
"44","tcot","gop",30
"45","tcot","votes",1
"46","tcot","mitt",29
"47","tcot","voting",11
"48","tcot","mourdock",3
"49","tcot","support",3
"50","tcot","people",1
"51","tcot","believe",2
"52","tcot","jobs",3
"53","tcot","campaign",3
"54","tcot","voted",12
"55","tcot","time",15
"56","tcot","god",1
"57","tcot","help",3
"58","tcot","white",1
"59","tcot","endorses",27
"60","tcot","win",1
"61","tcot","obama",3
"62","tcot","ready",1
"63","tcot","endorsement",6
"64","tcot","future",1
"65","tcot","plan",12
"66","tcot","please",3
"67","tcot","stop",1
"68","tcot","crowd",8
"69","tcot","hey",1
"70","tcot","country",5
"71","tcot","richard",1
"72","tcot","virginia",4
"73","tcot","cantaffordmore",6
"74","tcot","usa",2
"75","tcot","washington",3
"76","tcot","hard",1
"77","tcot","benghazi",1
"78","tcot","myfirsttime",2
"79","tcot","barack",4
"80","tcot","look",1
"81","tcot","change",14
"82","paulryanvp","real",40
"83","paulryanvp","moveon",5
"84","paulryanvp","grow",39
"85","paulryanvp","understands",39
"86","paulryanvp","qualified",38
"87","paulryanvp","deliver",38
"88","paulryanvp","recovery",38
"89","paulryanvp","uniquely",38
"90","paulryanvp","gop",8
"91","paulryanvp","votes",1
"92","paulryanvp","romneyroadteam",4
"93","paulryanvp","mitt",8
"94","paulryanvp","voting",3
"95","paulryanvp","mourdock",6
"96","paulryanvp","support",3
"97","paulryanvp","people",3
"98","paulryanvp","believe",5
"99","paulryanvp","jobs",1
"100","paulryanvp","campaign",6
"101","paulryanvp","voted",9
"102","paulryanvp","time",3
"103","paulryanvp","god",2
"104","paulryanvp","day",3
"105","paulryanvp","help",5
"106","paulryanvp","win",2
"107","paulryanvp","obama",4
"108","paulryanvp","ready",38
"109","paulryanvp","policy",1
"110","paulryanvp","foreign",1
"111","paulryanvp","future",1
"112","paulryanvp","american",1
"113","paulryanvp","stop",1
"114","paulryanvp","country",7
"115","paulryanvp","getting",1
"116","paulryanvp","virginia",1
"117","paulryanvp","cantaffordmore",2
"118","paulryanvp","hard",2
"119","paulryanvp","benghazi",1
"120","paulryanvp","workers",1
"121","paulryanvp","look",3
"122","paulryanvp","change",1
"123","real","grow",39
"124","real","understands",39
"125","real","qualified",39
"126","real","deliver",39
"127","real","recovery",39
"128","real","uniquely",39
"129","real","mitt",1
"130","real","voting",1
"131","real","believe",1
"132","real","jobs",2
"133","real","campaign",1
"134","real","voted",1
"135","real","endorses",1
"136","real","ready",41
"137","real","endorsement",1
"138","real","future",1
"139","real","plan",1
"140","real","please",1
"141","real","stop",1
"142","real","debate",1
"143","real","crowd",2
"144","real","country",1
"145","real","realdonaldtrump",1
"146","real","cantaffordmore",9
"147","real","workers",1
"148","real","change",5
"149","moveon","mitt",2
"150","moveon","mourdock",13
"151","moveon","jobs",2
"152","moveon","god",19
"153","moveon","plan",4
"154","moveon","debate",2
"155","moveon","getting",7
"156","moveon","intended",19
"157","moveon","washington",11
"158","moveon","money",7
"159","grow","understands",39
"160","grow","qualified",39
"161","grow","deliver",39
"162","grow","recovery",39
"163","grow","uniquely",39
"164","grow","ready",39
"165","understands","qualified",39
"166","understands","deliver",39
"167","understands","recovery",39
"168","understands","uniquely",39
"169","understands","ready",39
"170","understands","future",1
"171","understands","hard",1
"172","larrykudlow","ohio",24
"173","larrykudlow","mitt",1
"174","larrykudlow","american",1
"175","larrykudlow","look",1
"176","qualified","deliver",39
"177","qualified","recovery",39
"178","qualified","uniquely",39
"179","qualified","ready",39
"180","deliver","recovery",39
"181","deliver","uniquely",39
"182","deliver","ready",39
"183","recovery","uniquely",39
"184","recovery","ready",39
"185","uniquely","ready",39
"186","ohio","votes",1
"187","ohio","romneyroadteam",11
"188","ohio","mitt",1
"189","ohio","voting",4
"190","ohio","support",5
"191","ohio","people",1
"192","ohio","believe",2
"193","ohio","jobs",10
"194","ohio","campaign",1
"195","ohio","time",4
"196","ohio","endorses",2
"197","ohio","win",6
"198","ohio","obama",1
"199","ohio","ready",10
"200","ohio","endorsement",1
"201","ohio","future",1
"202","ohio","plan",2
"203","ohio","please",2
"204","ohio","stop",2
"205","ohio","crowd",9
"206","ohio","country",1
"207","ohio","thank",1
"208","ohio","virginia",2
"209","ohio","hard",2
"210","ohio","change",1
"211","gop","mitt",10
"212","gop","voting",2
"213","gop","mourdock",2
"214","gop","support",2
"215","gop","people",4
"216","gop","campaign",1
"217","gop","god",1
"218","gop","day",1
"219","gop","help",4
"220","gop","endorses",10
"221","gop","win",4
"222","gop","obama",2
"223","gop","endorsement",1
"224","gop","plan",9
"225","gop","american",1
"226","gop","stop",3
"227","gop","debate",1
