"","source","target","weight"
"1","live","benghazi",4
"2","live","life",3
"3","live","hoursofhell",2
"4","live","follow",9
"5","live","bbcbreaking",36
"6","live","vote",2
"7","live","hurricane",59
"8","live","election",19
"9","live","people",8
"10","live","campaign",23
"11","live","help",1
"12","live","voted",1
"13","live","red",1
"14","live","florida",4
"15","live","path",21
"16","live","care",19
"17","live","watch",2
"18","httpcoqzkdmpq","httpcotqjmihab",61
"19","httpcoqzkdmpq","life",61
"20","httpcoqzkdmpq","sharing",61
"21","httpcoqzkdmpq","worth",61
"22","httpcoqzkdmpq","women",61
"23","httpcotqjmihab","life",61
"24","httpcotqjmihab","sharing",61
"25","httpcotqjmihab","worth",61
"26","httpcotqjmihab","women",61
"27","httpcoarjohml","httpcodlbbsac",58
"28","httpcoarjohml","forward",58
"29","httpcoarjohml","friends",58
"30","httpcoarjohml","moving",58
"31","httpcodlbbsac","forward",58
"32","httpcodlbbsac","friends",58
"33","httpcodlbbsac","moving",58
"34","benghazi","life",3
"35","benghazi","hoursofhell",52
"36","benghazi","election",5
"37","benghazi","tcot",36
"38","benghazi","america",7
"39","benghazi","people",2
"40","benghazi","please",3
"41","benghazi","mitt",1
"42","benghazi","campaign",4
"43","benghazi","obama",1
"44","benghazi","time",7
"45","benghazi","via",8
"46","benghazi","help",4
"47","benghazi","americans",18
"48","benghazi","thank",2
"49","benghazi","day",2
"50","benghazi","storm",4
"51","benghazi","call",2
"52","benghazi","american",2
"53","benghazi","tell",9
"54","benghazi","hey",2
"55","benghazi","video",8
"56","benghazi","care",2
"57","benghazi","usa",2
"58","benghazi","change",1
"59","benghazi","breaking",6
"60","benghazi","joebiden",2
"61","benghazi","remember",4
"62","benghazi","watch",8
"63","forward","friends",61
"64","forward","moving",87
"65","forward","vote",1
"66","forward","tcot",1
"67","forward","america",2
"68","forward","mitt",3
"69","forward","obama",1
"70","forward","time",1
"71","forward","via",6
"72","forward","help",3
"73","forward","voted",4
"74","forward","americans",2
"75","forward","thank",2
"76","forward","day",1
"77","forward","look",3
"78","forward","american",2
"79","forward","hey",4
"80","forward","change",2
"81","forward","joebiden",22
"82","forward","love",2
"83","forward","lead",2
"84","life","sharing",64
"85","life","hoursofhell",1
"86","life","worth",64
"87","life","women",64
"88","life","vote",6
"89","life","time",1
"90","life","storm",1
"91","life","love",1
"92","sharing","worth",64
"93","sharing","women",64
"94","sharing","love",1
"95","friends","location",1
"96","friends","women",4
"97","friends","moving",61
"98","friends","vote",2
"99","friends","election",1
"100","friends","day",1
"101","friends","watch",1
"102","hoursofhell","tcot",24
"103","hoursofhell","america",5
"104","hoursofhell","people",1
"105","hoursofhell","please",3
"106","hoursofhell","time",3
"107","hoursofhell","via",3
"108","hoursofhell","help",1
"109","hoursofhell","americans",18
"110","hoursofhell","call",1
"111","hoursofhell","american",2
"112","hoursofhell","tell",1
"113","hoursofhell","care",1
"114","hoursofhell","usa",2
"115","hoursofhell","change",1
"116","hoursofhell","remember",1
"117","hoursofhell","watch",6
"118","worth","women",64
"119","worth","joebiden",1
"120","worth","love",1
"121","officials","follow",40
"122","officials","instructions",40
"123","officials","local",40
"124","officials","eastern",40
"125","officials","seaboard",40
"126","officials","please",40
"127","officials","time",1
"128","officials","storm",1
"129","follow","instructions",41
"130","follow","local",41
"131","follow","eastern",40
"132","follow","seaboard",40
"133","follow","bbcbreaking",8
"134","follow","hurricane",8
"135","follow","tcot",1
"136","follow","people",8
"137","follow","please",43
"138","follow","tell",1
"139","instructions","local",41
"140","instructions","eastern",40
"141","instructions","seaboard",40
"142","instructions","tcot",1
"143","instructions","please",40
"144","local","eastern",40
"145","local","seaboard",40
"146","local","tcot",1
"147","local","please",40
"148","eastern","seaboard",40
"149","eastern","please",40
"150","seaboard","please",40
"151","tour","americaforward",36
"152","tour","obama",1
"153","tour","country",31
"154","tour","day",31
"155","tour","look",33
"156","tour","video",2
"157","tour","week",31
"158","tour","watch",2
"159","americaforward","obama",1
"160","americaforward","country",28
"161","americaforward","day",28
"162","americaforward","look",30
"163","americaforward","american",1
"164","americaforward","video",2
"165","americaforward","week",30
"166","americaforward","watch",2
"167","bbcbreaking","hurricane",37
"168","bbcbreaking","election",19
"169","bbcbreaking","people",8
"170","bbcbreaking","campaign",23
"171","bbcbreaking","win",1
"172","bbcbreaking","florida",4
"173","bbcbreaking","care",19
"174","location","vote",1
"175","location","florida",26
"176","women","mitt",4
"177","women","obama",1
"178","women","via",1
"179","women","jobs",1
"180","women","american",2
