"","source","target","weight"
"1","stayinline","line",79
"2","stayinline","close",23
"3","stayinline","word",16
"4","stayinline","polls",34
"5","stayinline","obama",1
"6","stayinline","voteobama",1
"7","stayinline","voted",46
"8","stayinline","amp",11
"9","stayinline","help",1
"10","stayinline","please",1
"11","stayinline","campaign",1
"12","stayinline","waiting",56
"13","stayinline","friends",1
"14","stayinline","voters",2
"15","stayinline","usa",1
"16","forward","line",2
"17","forward","confirm",6
"18","forward","matter",24
"19","forward","guy",1
"20","forward","polls",1
"21","forward","httpcoqolvqf",6
"22","forward","counting",1
"23","forward","reelect",1
"24","forward","friend",2
"25","forward","michelleobama",2
"26","forward","obama",6
"27","forward","fired",10
"28","forward","voteobama",8
"29","forward","voted",6
"30","forward","voting",3
"31","forward","amp",9
"32","forward","day",26
"33","forward","please",2
"34","forward","time",13
"35","forward","thank",1
"36","forward","campaign",9
"37","forward","wins",1
"38","forward","friends",2
"39","forward","ohio",2
"40","forward","family",1
"41","forward","god",1
"42","forward","proud",3
"43","forward","votes",2
"44","forward","ready",11
"45","forward","fight",23
"46","forward","polling",2
"47","forward","americans",2
"48","forward","hard",23
"49","forward","victory",1
"50","forward","usa",1
"51","line","close",62
"52","line","word",36
"53","line","polls",71
"54","line","voice",1
"55","line","reelect",1
"56","line","obama",1
"57","line","voteobama",3
"58","line","voted",49
"59","line","voting",3
"60","line","amp",13
"61","line","day",1
"62","line","help",19
"63","line","waiting",57
"64","line","people",1
"65","line","ohio",19
"66","line","stay",19
"67","teamobama","guy",1
"68","teamobama","polls",1
"69","teamobama","obama",3
"70","teamobama","voteobama",4
"71","teamobama","voted",4
"72","teamobama","voting",1
"73","teamobama","amp",1
"74","teamobama","day",1
"75","teamobama","wins",1
"76","teamobama","support",1
"77","teamobama","choice",1
"78","teamobama","twitter",3
"79","teamobama","que",1
"80","teamobama","white",3
"81","teamobama","usa",1
"82","confirm","close",2
"83","confirm","httpcoqolvqf",28
"84","confirm","friend",18
"85","confirm","voteobama",29
"86","confirm","voting",24
"87","confirm","day",29
"88","confirm","time",6
"89","confirm","world",8
"90","confirm","bring",18
"91","confirm","votes",4
"92","confirm","polling",22
"93","confirm","voters",13
"94","matter","polls",1
"95","matter","voice",23
"96","matter","voting",1
"97","matter","day",23
"98","matter","thank",1
"99","matter","luck",18
"100","matter","god",1
"101","matter","believe",23
"102","matter","fight",23
"103","matter","hard",23
"104","matter","tell",23
"105","close","word",36
"106","close","polls",65
"107","close","voice",1
"108","close","voteobama",1
"109","close","voted",1
"110","close","amp",12
"111","close","day",1
"112","close","help",18
"113","close","waiting",1
"114","close","luck",1
"115","close","ohio",20
"116","close","votes",1
"117","close","white",1
"118","close","stay",18
"119","close","usa",1
"120","word","polls",36
"121","word","amp",8
"122","word","help",10
"123","word","ohio",19
"124","word","via",1
"125","guy","httpcoxtezawxk",35
"126","guy","httpcoydvibeej",35
"127","guy","counting",42
"128","guy","michelleobama",1
"129","guy","amp",1
"130","guy","hope",1
"131","guy","wins",1
"132","guy","votes",1
"133","guy","usa",1
"134","polls","voice",1
"135","polls","friend",1
"136","polls","michelleobama",1
"137","polls","obama",2
"138","polls","fired",1
"139","polls","voted",2
"140","polls","voting",2
"141","polls","amp",12
"142","polls","help",18
"143","polls","please",1
"144","polls","hope",1
"145","polls","waiting",11
"146","polls","people",1
"147","polls","luck",1
"148","polls","ohio",19
"149","polls","god",1
"150","polls","ready",2
"151","polls","voters",1
"152","polls","tell",1
"153","polls","white",1
"154","polls","stay",18
"155","polls","usa",2
"156","httpcoqolvqf","voteobama",37
"157","httpcoqolvqf","voted",1
"158","httpcoqolvqf","voting",9
"159","httpcoqolvqf","day",9
"160","httpcoqolvqf","help",6
"161","httpcoqolvqf","time",6
"162","httpcoqolvqf","world",8
"163","httpcoqolvqf","friends",6
"164","httpcoqolvqf","family",6
"165","httpcoqolvqf","voters",3
"166","httpcoxtezawxk","httpcoydvibeej",35
"167","httpcoxtezawxk","counting",35
"168","httpcoydvibeej","counting",35
"169","counting","amp",1
"170","voice","reelect",1
"171","voice","obama",1
"172","voice","fired",2
"173","voice","voteobama",1
"174","voice","day",1
"175","voice","ohio",1
"176","voice","believe",23
"177","voice","tell",23
"178","reelect","michelleobama",22
"179","reelect","grab",1
"180","reelect","voteobama",2
"181","reelect","day",23
"182","reelect","help",1
"183","reelect","waiting",1
"184","reelect","polling",1
"185","reelect","voters",1
"186","friend","grab",23
"187","friend","voteobama",2
"188","friend","day",18
"189","friend","please",1
"190","friend","time",13
"191","friend","hope",1
"192","friend","world",1
"193","friend","bring",18
"194","friend","votes",8
"195","friend","polling",31
"196","friend","voters",2
"197","friend","tell",1
"198","friend","white",1
"199","michelleobama","obama",4
"200","michelleobama","voteobama",2
"201","michelleobama","voted",6
"202","michelleobama","amp",2
"203","michelleobama","day",23
"204","michelleobama","hope",1
"205","michelleobama","luck",1
"206","michelleobama","mitt",1
"207","michelleobama","love",2
"208","michelleobama","speech",1
"209","obama","fired",4
"210","obama","voteobama",5
"211","obama","voted",7
"212","obama","voting",3
"213","obama","amp",1
"214","obama","day",5
"215","obama","please",2
"216","obama","time",6
"217","obama","hope",2
"218","obama","thank",1
"219","obama","tomorrow",1
"220","obama","mitt",2
"221","obama","friends",1
"222","obama","ohio",1
"223","obama","love",6
"224","obama","speech",1
"225","obama","ready",4
"226","obama","hey",1
"227","obama","via",1
"228","obama","gonna",1
"229","obama","white",1
"230","grab","voteobama",3
"231","grab","voted",1
"232","grab","help",3
"233","grab","please",1
"234","grab","time",13
"235","grab","votes",8
"236","grab","polling",13
"237","grab","voters",6
"238","fired","campaign",21
"239","fired","people",1
"240","fired","friends",1
"241","fired","support",1
"242","fired","proud",1
"243","fired","ready",29
"244","fired","voters",1
"245","voteobama","voted",11
"246","voteobama","voting",30
"247","voteobama","amp",3
"248","voteobama","day",16
"249","voteobama","help",6
"250","voteobama","please",4
"251","voteobama","time",8
"252","voteobama","hope",3
"253","voteobama","thank",3
"254","voteobama","campaign",1
"255","voteobama","waiting",1
"256","voteobama","wins",2
"257","voteobama","people",3
"258","voteobama","luck",3
"259","voteobama","mitt",15
"260","voteobama","world",11
"261","voteobama","friends",15
"262","voteobama","bring",2
"263","voteobama","ass",1
"264","voteobama","love",2
"265","voteobama","family",6
"266","voteobama","god",1
"267","voteobama","support",2
"268","voteobama","believe",2
"269","voteobama","voters",5
"270","voteobama","americans",5
"271","voteobama","hard",2
"272","voteobama","gonna",1
"273","voteobama","white",1
"274","voteobama","usa",2
"275","voted","voting",6
"276","voted","amp",5
"277","voted","day",2
"278","voted","help",1
"279","voted","please",1
"280","voted","time",7
"281","voted","hope",2
"282","voted","thank",2
"283","voted","waiting",46
"284","voted","people",1
"285","voted","luck",1
"286","voted","mitt",1
"287","voted","bring",1
"288","voted","love",3
"289","voted","family",1
"290","voted","proud",5
"291","voted","votes",1
"292","voted","believe",2
"293","voted","choice",1
"294","voted","voters",2
"295","voted","americans",1
"296","voted","gonna",1
"297","voting","amp",9
"298","voting","day",11
"299","voting","please",1
"300","voting","time",4
"301","voting","hope",3
"302","voting","wins",1
"303","voting","people",7
"304","voting","luck",2
"305","voting","tomorrow",2
"306","voting","world",2
"307","voting","ohio",1
"308","voting","ass",13
"309","voting","love",1
"310","voting","god",1
"311","voting","proud",1
"312","voting","votes",2
"313","voting","hey",1
"314","voting","lilduval",13
"315","voting","via",1
"316","voting","voters",13
"317","voting","tell",1
"318","voting","shit",2
"319","voting","victory",1
"320","voting","white",13
"321","amp","day",1
"322","amp","please",4
"323","amp","time",7
"324","amp","hope",4
"325","amp","thank",3
"326","amp","wins",2
"327","amp","people",1
"328","amp","luck",1
"329","amp","tomorrow",1
"330","amp","ohio",2
"331","amp","love",6
"332","amp","family",2
"333","amp","god",1
"334","amp","support",3
"335","amp","proud",1
"336","amp","votes",4
"337","amp","speech",1
"338","amp","via",1
"339","amp","choice",4
"340","amp","twitter",1
"341","day","help",12
"342","day","please",1
"343","day","campaign",3
"344","day","luck",1
"345","day","friends",15
"346","day","ohio",2
"347","day","bring",18
"348","day","ass",1
"349","day","believe",2
"350","day","fight",24
"351","day","polling",20
"352","day","choice",1
"353","day","hard",24
"354","day","tell",1
"355","day","white",1
"356","day","usa",1
"357","help","please",17
"358","help","thank",1
"359","help","wins",4
"360","help","friends",31
"361","help","family",18
"362","help","votes",1
"363","help","via",17
"364","help","twitter",17
"365","help","voters",6
"366","help","stay",18
"367","please","thank",1
"368","please","wins",13
"369","please","friends",2
"370","please","bring",1
"371","please","love",1
"372","please","support",13
"373","please","votes",3
"374","please","via",17
"375","please","twitter",17
"376","please","tell",1
"377","time","hope",3
"378","time","thank",1
"379","time","waiting",1
"380","time","people",1
"381","time","luck",2
"382","time","support",1
"383","time","votes",1
"384","time","polling",13
"385","time","choice",3
"386","time","americans",1
"387","time","shit",1
"388","time","victory",1
"389","time","white",1
"390","time","usa",1
"391","hope","thank",1
"392","hope","wins",12
"393","hope","people",1
"394","hope","luck",3
"395","hope","tomorrow",1
"396","hope","mitt",1
"397","hope","world",4
"398","hope","love",2
"399","hope","family",1
"400","hope","support",1
"401","hope","votes",1
"402","hope","speech",1
"403","hope","believe",1
"404","hope","ready",1
"405","hope","choice",3
"406","hope","americans",2
"407","hope","victory",1
"408","hope","stay",1
"409","hope","usa",1
"410","thank","people",3
"411","thank","ass",1
"412","thank","love",2
"413","thank","god",6
"414","thank","proud",5
"415","thank","speech",1
"416","thank","hard",2
"417","thank","white",1
"418","campaign","wins",1
"419","campaign","friends",1
"420","campaign","ohio",4
"421","campaign","bring",1
"422","campaign","speech",2
"423","campaign","ready",21
"424","campaign","via",2
"425","campaign","voters",1
"426","campaign","hard",1
"427","waiting","white",1
"428","wins","luck",2
"429","wins","mitt",1
"430","wins","ohio",2
"431","wins","love",1
"432","wins","family",1
"433","wins","support",13
"434","wins","believe",1
"435","wins","via",1
"436","wins","twitter",1
"437","wins","americans",1
"438","wins","shit",5
"439","wins","stay",1
"440","wins","usa",2
"441","people","luck",5
"442","people","world",3
"443","people","love",1
"444","people","support",1
"445","people","proud",4
"446","people","choice",2
"447","people","americans",2
"448","people","stay",1
"449","people","usa",1
"450","luck","world",1
"451","luck","family",1
"452","luck","support",1
"453","luck","believe",1
"454","luck","via",1
"455","luck","choice",2
"456","luck","americans",1
"457","luck","victory",1
"458","luck","usa",1
"459","tomorrow","world",1
"460","tomorrow","proud",3
"461","tomorrow","choice",6
"462","mitt","world",1
"463","mitt","speech",1
"464","mitt","hey",1
"465","mitt","gonna",1
"466","mitt","white",1
"467","mitt","usa",1
"468","world","support",1
"469","world","believe",1
"470","world","fight",1
"471","world","americans",3
"472","world","usa",2
"473","friends","bring",1
"474","friends","family",18
"475","friends","ready",1
"476","friends","polling",2
"477","friends","choice",1
"478","friends","usa",1
"479","ohio","votes",13
"480","ohio","via",1
"481","ohio","voters",1
"482","bring","polling",18
"483","bring","gonna",1
"484","ass","god",1
"485","ass","lilduval",13
"486","ass","white",13
"487","love","god",1
"488","love","support",1
"489","love","believe",1
"490","family","god",2
"491","family","proud",1
"492","god","proud",6
"493","god","speech",1
"494","support","ready",1
"495","support","twitter",2
"496","support","voters",1
"497","support","usa",1
"498","proud","tell",1
"499","proud","victory",1
"500","proud","usa",1
"501","votes","via",1
"502","votes","polling",4
"503","votes","voters",1
"504","votes","usa",1
"505","speech","ready",1
"506","speech","via",2
"507","speech","hard",1
"508","speech","shit",1
"509","speech","victory",4
"510","believe","fight",1
"511","believe","americans",2
"512","believe","tell",23
"513","ready","fight",2
"514","ready","voters",1
"515","ready","victory",1
